OBJECTID,WSR_NAME,WSR_CLASS,ORV,CASEFILE,DSG_MILES,BLM_ORG_CD,GIS_MILES,SHAPE_Length
219,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.77646264,0.0135419747413388
220,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.2625497,0.0042711118669072
221,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.13019735,0.00199727520407326
222,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.536937,0.00826886123376878
223,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.21726002,0.00412266507729559
224,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,2.36984631,0.0369737235625959
225,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01387293,0.000204210595662481
226,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04238239,0.000616021517324828
227,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03103295,0.000488176580941159
228,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.16058967,0.0024025058822252
229,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.11366805,0.00173794445332448
230,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.09184542,0.00134592044797798
231,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03736612,0.000542805710185202
232,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05855951,0.000864014828193017
233,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07103336,0.00106716597705834
234,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03973244,0.000576687599003651
235,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05510529,0.000803196254698794
236,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04007943,0.000585111332385838
237,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04912411,0.000794722660293437
238,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.14819384,0.00226613421433774
239,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01738707,0.000278008347407257
240,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.25274767,0.00432215567118611
241,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.20499825,0.00395069027622549
242,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03161457,0.00050535435588878
243,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.11050909,0.00211768597896867
244,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.02510171,0.000469354847597614
245,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.12413775,0.00223895323554152
246,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.10179363,0.00174182111791218
247,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.14677264,0.00284818616956864
248,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.06300129,0.00116963817134823
249,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03532603,0.000629214858535573
250,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.02419871,0.000474733910969875
251,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.16977326,0.00333558958371184
252,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.0940502,0.00181009442320019
253,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.17389979,0.00321324385772575
254,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.13370252,0.00256718126944635
255,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.09189572,0.00167418753018081
256,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.29940051,0.00534032976110488
257,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.24295868,0.00373187720881914
258,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,3.41431405,0.0623601428344235
259,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.57304341,0.00975991510757692
260,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.27444282,0.0054895662780938
261,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.10780483,0.00195673250771449
262,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,7.30463854,0.11848981017596
263,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.34171922,0.00525310560646252
264,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.29904704,0.00504806959606424
265,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.21410367,0.00318609507848253
266,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.03301086,0.000487652373174128
267,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.27811964,0.00437228547692417
268,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.51876766,0.00795602617154867
269,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.21564705,0.00326243057106974
270,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.1067041,0.00156664816288819
271,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.07937697,0.00129806962898811
272,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.14119794,0.00211492817706907
273,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.12939389,0.00206654936346581
274,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.25980412,0.00398507202782836
275,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.42026031,0.00706985347167633
276,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.27840831,0.00415471988454642
277,Wallowa River,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044761,,ORV05,0.07066193,0.00105006387305131
278,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.0756863,0.00133852410550368
279,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.25747474,0.00385132979397537
280,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.08979058,0.00162084384059167
281,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.50868996,0.00932759982690744
282,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.66223066,0.0118810593875085
283,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.27694743,0.00522052397427331
284,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.18267221,0.00335621402332984
285,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,1.15141925,0.0204431403251909
286,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.46738838,0.00864227050318702
287,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.19301105,0.00289329311581387
288,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.44819319,0.00743856704394748
289,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.30644274,0.00538869421682236
290,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.1375247,0.0025752561411989
291,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.19905448,0.00377830296177727
292,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05760414,0.00107243941853314
293,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.36311391,0.0053641897478291
294,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.38327881,0.00657818083974594
295,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.50060465,0.0095230450599825
296,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.01081858,0.000211105737087411
297,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.00460985,8.95345736729694e-05
298,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.4620181,0.00873342626408186
299,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,1.10550042,0.0170833368457093
300,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,2.6991043,0.0432396847075684
301,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.14439151,0.00284227535280454
302,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.93883882,0.0158739392199243
303,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.3482193,0.00599592329500399
304,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.58030138,0.0112482551348092
305,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,1.19183716,0.0207943003936664
306,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.26804849,0.00411864575042114
307,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.78865872,0.0159328268048162
308,Grande Ronde River Segment C,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.01190458,0.000198920730836385
309,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,8.64250056,0.156880254859124
310,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.06783861,0.00106984784038903
311,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.3078148,0.00546239613229019
312,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,7.45543006,0.127442618735061
313,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.30570648,0.0054099951941959
314,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.25167567,0.00367993610265121
315,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.97082988,0.018578685489794
316,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.01688731,0.000297540928237589
317,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.05987462,0.00120656861194015
318,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.00774161,0.000113390680163563
319,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.08428665,0.00155900759618217
320,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.74557524,0.0115478373321525
321,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.79789177,0.0139524931068495
322,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.36689817,0.00700855632065956
323,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.02671851,0.000429322602651584
324,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.61439981,0.010439886285124
325,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.47175303,0.00818281258419914
326,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.10832988,0.00204250340942378
327,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.04577444,0.000839029682581917
328,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.97769172,0.0155223202653873
329,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.77442469,0.014283701722822
330,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.42815091,0.00817261201004074
331,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.5446321,0.0102874869371996
332,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.60438433,0.0115203335212689
333,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.41394978,0.00765377373591556
334,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01054618,0.000182556234211302
335,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,4.15613321,0.0668428527311807
336,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.02705993,0.000485157883888692
337,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.00242644,3.58783318147808e-05
338,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.20428204,0.00343584260784247
339,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04365121,0.00085004411449174
340,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.19262125,0.0035885523818661
341,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.02384909,0.000455214015121262
342,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.06473871,0.00127098806985523
343,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.0510776,0.000909345256276688
344,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.15566571,0.00296205354245499
345,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.2939097,0.00545968811211435
346,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.09117719,0.00173542946228774
347,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.02688359,0.000490736229054348
348,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.14264927,0.00269126196714806
349,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04046344,0.000691267427302797
350,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.12616025,0.00213736731800087
351,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.12682633,0.00247021896316414
352,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.08064224,0.00154403002528351
353,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.2000922,0.00329385040898387
354,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.0223621,0.000381650196627669
355,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.03016619,0.000525565661420983
356,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,1.0819912,0.0188299887408167
357,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.07490692,0.00139376325344668
358,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.11901585,0.00211463293670915
359,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.17086263,0.00313866163939905
360,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.24678398,0.00456324066413887
361,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.12947316,0.00250071028901852
362,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.44213716,0.00808094089596707
363,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03404564,0.000571833367372938
364,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.0635195,0.0012161222118045
365,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.13097444,0.00243588497813747
366,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01842312,0.000320280552631385
367,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03085452,0.000500904895628872
368,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.17844807,0.00307133036125595
369,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05511265,0.000903041505347938
370,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.05912466,0.00110457215872667
371,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.16840387,0.00293862370261465
372,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04775235,0.000814061578805354
373,North Umpqua River,REC,FISH/OTHR/REC/SCENIC,OROR 044739,,ORR04,0.18716324,0.00354752627033151
374,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.51581529,0.0101340055854795
375,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.1944435,0.0034707720112418
376,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.39232908,0.00653252781021721
377,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.00827316,0.000120102960501491
378,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.25727339,0.00513322067649161
379,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.79576633,0.0307040831529581
380,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.23644959,0.0197924603767049
381,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.08579883,0.00130475079612932
382,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.01598299,0.000315379049042915
383,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.05876647,0.000918966807213087
384,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.33377763,0.00603012893131855
385,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.17868221,0.0210523121978398
386,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.61000702,0.00999433076220723
387,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.13049401,0.00219091768443013
388,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.18350307,0.00333048578470209
389,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.06660999,0.000973538920211131
390,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.13459119,0.00232457160160672
391,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.17839837,0.00315087583752174
392,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.10223363,0.00169520211721055
393,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.08516434,0.00166541281585321
394,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.24959549,0.00462603359487709
395,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.08142799,0.00149880982409429
396,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.00389191,6.40482033871604e-05
397,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.2983882,0.00475942677585404
398,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.02646095,0.000461749624065596
399,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03446665,0.000590116416884979
400,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01060993,0.000166761371104885
401,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03387891,0.000560881347339102
402,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.09518169,0.00143410324156426
403,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.08455712,0.00125118047694113
404,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.09283733,0.00188075274359641
405,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,2.72622944,0.0505968949841146
406,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.11510048,0.00187090563439222
407,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.1692896,0.00324111133351942
408,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.29945893,0.00498795670432747
409,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.0601427,0.00105905216500858
410,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.37664793,0.00723841419729972
411,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.63363393,0.0104437827106833
412,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.23933925,0.00410425553869911
413,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.15943014,0.00303356725875757
414,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01549583,0.000293297891689022
415,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.00682399,0.00012859652677224
416,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.00553391,0.000104910568287803
417,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01484105,0.000228288626859188
418,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01552512,0.000229571596627575
419,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.22919176,0.00362717833472717
420,Grande Ronde River Segment C,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.37565266,0.00632890369114836
421,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.41724571,0.00850028747933675
422,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.19840562,0.00395284844488497
423,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.04245121,0.000857532962022048
424,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.90853687,0.0147633259483921
425,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.43583391,0.00667284360125771
426,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.75508837,0.0148359479178514
427,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.10970957,0.00221719427887272
428,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.58948245,0.011243389800129
429,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.49793797,0.0271582787844348
430,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,6.69130247,0.125989991435774
431,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.29087438,0.0046019011122035
432,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.75968549,0.0156177494801143
433,Wallowa River,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044761,,ORV05,0.34666987,0.00620334199155787
434,Wallowa River,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044761,,ORV05,0.00919302,0.000145479347712664
435,Wallowa River,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044761,,ORV05,0.05762575,0.000904353260148665
