rxdevice,fileid,txdevice,starttime,endtime,valuevalue
1117,190891.0,-8505,276287366039246.0,276287665915610.0,255
1117,190891.0,-1144,276286766039477.0,276287065915645.0,255
1117,190891.0,-130,276287066039367.0,276287365915624.0,255
1117,190893.0,-15223,276296066041186.0,276296365917940.0,255
1117,190893.0,30131,276296366041585.0,276296665917829.0,255
1117,190897.0,-4004,276390266092267.0,276390565968950.0,255
1117,190901.0,-24851,276404966110167.0,276405265986835.0,255
1117,190904.0,-20543,276615266033668.0,276615565910488.0,255
1117,190912.0,-11877,277169366073121.0,277169665949699.0,255
1117,190912.0,10616,277169666073139.0,277169965949673.0,255
1117,190913.0,-4436,277175666078414.0,277175965954562.0,255
1117,190913.0,8514,277175966077966.0,277176265954507.0,255
1117,190915.0,-8155,277250966099778.0,277251265976532.0,255
1117,190915.0,-6685,277251266099845.0,277251565976522.0,255
1117,190916.0,-30593,277253066093250.0,277253365969720.0,255
1117,190917.0,26150,277259966063616.0,277260265938911.0,255
1117,190921.0,-4525,277344566111359.0,277344865987977.0,255
1117,190921.0,8432,277344866111533.0,277345165988003.0,255
1117,190921.0,9257,277344266111434.0,277344565987960.0,255
1117,190922.0,-8230,277352366142999.0,277352666019628.0,255
1117,190923.0,-10567,277355066046773.0,277355365922968.0,255
1117,190926.0,12632,277426466084289.0,277426765960074.0,255
1117,190926.0,12750,277426766083187.0,277427065960060.0,255
1117,190927.0,28678,277429166061815.0,277429465938640.0,255
1117,190928.0,-21940,277431566035709.0,277431865912364.0,255
1117,190929.0,-12641,277432766112414.0,277433065988844.0,255
1117,190932.0,9062,277511666057220.0,277511965933638.0,255
1117,190934.0,-28284,277519166115840.0,277519465992237.0,255
1117,190936.0,-19955,277601066113837.0,277601365990191.0,255
1117,190936.0,447,277600766113854.0,277601065990172.0,255
1117,190938.0,-31965,278106866075442.0,278107165951735.0,255
1117,190939.0,-6721,278111066129102.0,278111366005712.0,255
1117,190940.0,-21906,278111966043086.0,278112265919550.0,255
1117,190940.0,-18476,278112266043745.0,278112565919535.0,255
1117,190941.0,-18237,278120966084803.0,278121265961014.0,255
1117,190941.0,5,278120666084934.0,278120965960999.0,255
1117,190942.0,-19891,278122466128081.0,278122766004453.0,255
1117,190942.0,30719,278122166127948.0,278122466004451.0,255
1117,190944.0,-30261,278464466116365.0,278464765992701.0,255
1117,190944.0,22477,278464166116343.0,278464465992738.0,255
1117,190945.0,17261,278470166044280.0,278470465920400.0,255
1117,190947.0,-2501,278734166140214.0,278734466016573.0,255
1117,190947.0,29373,278733866040294.0,278734166016564.0,255
1118,2050.0,-13639,276179676162209.0,276179976062313.0,255
1118,2050.0,-11470,276179976162286.0,276180276062275.0,255
1118,2050.0,-10172,276179076162122.0,276179376062264.0,255
1118,2050.0,7270,276178476162357.0,276178776062320.0,255
1118,2050.0,14656,276180276162275.0,276180576062190.0,255
1118,2050.0,22553,276178776162333.0,276179076062123.0,255
1118,2050.0,29211,276179376162271.0,276179676062188.0,255
1118,2057.0,-5762,276260976105567.0,276261276006485.0,255
1118,2057.0,-3913,276261576106306.0,276261876006193.0,255
1118,2057.0,25085,276261276106484.0,276261576006307.0,255
1118,2057.0,30585,276260376172480.0,276260676006356.0,255
1118,2057.0,31801,276260676106356.0,276260976005602.0,255
1118,2059.0,-18964,276276876173631.0,276277176074017.0,255
1118,192066.0,-13639,276179676162209.0,276179976062313.0,255
1118,192066.0,-11470,276179976162286.0,276180276062275.0,255
1118,192066.0,-10172,276179076162122.0,276179376062264.0,255
1118,192066.0,7270,276178476162357.0,276178776062320.0,255
1118,192066.0,14656,276180276162275.0,276180576062190.0,255
1118,192066.0,22553,276178776162333.0,276179076062123.0,255
1118,192066.0,29211,276179376162271.0,276179676062188.0,255
1118,192073.0,-5762,276260976105567.0,276261276006485.0,255
1118,192073.0,-3913,276261576106306.0,276261876006193.0,255
1118,192073.0,25085,276261276106484.0,276261576006307.0,255
1118,192073.0,30585,276260376172480.0,276260676006356.0,255
1118,192073.0,31801,276260676106356.0,276260976005602.0,255
1118,192075.0,-18964,276276876173631.0,276277176074017.0,255
1119,2231.0,-5269,276184776132479.0,276185076032658.0,255
1119,2231.0,10281,276184476198918.0,276184776032468.0,255
1119,2233.0,-23111,276260676118210.0,276260976018205.0,255
1119,2233.0,12930,276260076118041.0,276260376018033.0,255
1119,2233.0,18206,276260376118036.0,276260676018191.0,255
1119,192247.0,-5269,276184776132479.0,276185076032658.0,255
1119,192247.0,10281,276184476198918.0,276184776032468.0,255
1119,192249.0,-23111,276260676118210.0,276260976018205.0,255
1119,192249.0,12930,276260076118041.0,276260376018033.0,255
1119,192249.0,18206,276260376118036.0,276260676018191.0,255
1121,16684.0,26442,276179976135727.0,276180276035845.0,255
1121,16685.0,-21200,276225276165690.0,276225576027334.0,255
1121,16691.0,-1361,276292476106443.0,276292776006635.0,255
1121,16692.0,-26022,276352776119975.0,276353076019683.0,255
1121,16692.0,17897,276352476187388.0,276352776020201.0,255
1121,16693.0,12344,276397476171506.0,276397776071759.0,255
1121,16698.0,-31087,276464076201387.0,276464376034069.0,255
1121,16701.0,27577,276542976147678.0,276543276063308.0,255
1121,16704.0,-11796,276547176201259.0,276547476102002.0,255
1121,16704.0,28396,276547476202024.0,276547776101489.0,255
1121,16707.0,-27660,276784776159014.0,276785076091181.0,255
1121,16708.0,11025,276815976145065.0,276816276101304.0,255
1121,16710.0,-725,276829476102849.0,276829776057559.0,255
1121,16714.0,5183,276880776112148.0,276881076011924.0,255
1121,16718.0,28183,276956976184874.0,276957276074127.0,255
1121,16719.0,-4212,277002576188856.0,277002876044612.0,255
1121,16726.0,15315,277052676174106.0,277052976074130.0,255
1122,17173.0,5193,276360276118600.0,276360576018681.0,255
1122,17173.0,18860,276359976118588.0,276360276018418.0,255
1122,17175.0,-27944,276384276136757.0,276384576007604.0,255
1122,17175.0,-4308,276385176115929.0,276385476016219.0,255
1122,17175.0,16044,276385476116231.0,276385776030427.0,255
1122,17175.0,16610,276384876116092.0,276385176015908.0,255
1122,17175.0,28632,276384576107603.0,276384876016092.0,255
1122,17180.0,9317,276442776181956.0,276443076082508.0,255
1122,17181.0,13170,276444876166198.0,276445176066124.0,255
1122,17182.0,-10637,276447576196201.0,276447876096134.0,255
1122,17182.0,-430,276447876196502.0,276448176096767.0,255
1122,17182.0,885,276448176196718.0,276448476096694.0,255
1122,17184.0,-29942,276470676193978.0,276470976094267.0,255
1122,17184.0,-7144,276470976194269.0,276471276094121.0,255
1122,17184.0,-715,276471276194099.0,276471576093868.0,255
1122,17184.0,15798,276471576193892.0,276471876093885.0,255
1122,17188.0,-27527,276530076164371.0,276530376064439.0,255
1122,17188.0,-21992,276530376164342.0,276530676064506.0,255
1122,17189.0,-29020,276559176194293.0,276559476008207.0,255
1122,17189.0,-7103,276558276177844.0,276558576077514.0,255
1122,17189.0,5475,276558576177103.0,276558876094952.0,255
1122,17189.0,6101,276559476107990.0,276559776025336.0,255
1122,17189.0,12170,276558876194900.0,276559176093995.0,255
1122,17189.0,15522,276557976155765.0,276558276077426.0,255
1122,17189.0,20454,276557676155651.0,276557976055733.0,255
1122,17189.0,30871,276559776125027.0,276560076025182.0,255
1122,17197.0,-28048,276625776186090.0,276626076086711.0,255
1122,17200.0,-2006,276636276140604.0,276636576040637.0,255
1122,17204.0,-2523,276786576161307.0,276786876061292.0,255
1122,17205.0,19371,276788677034780.0,276788976064885.0,255
1122,17206.0,-30062,276791076169320.0,276791376069834.0,255
1122,17206.0,-21029,276791376169817.0,276791676069718.0,255
1122,17206.0,30152,276790776169470.0,276791076069330.0,255
1122,17207.0,8333,276817776143825.0,276818076059291.0,255
1122,17207.0,32324,276818076159293.0,276818676091626.0,255
1122,17209.0,-32595,276873276164587.0,276873576064584.0,255
1122,17209.0,-16152,276872976164778.0,276873276064588.0,255
1122,17209.0,-13013,276873876164594.0,276874176065050.0,255
1122,17209.0,17497,276873576164565.0,276873876064597.0,255
1122,17210.0,-29176,276905376183997.0,276905676023807.0,255
1122,17210.0,14861,276905676124130.0,276905976054188.0,255
1122,17212.0,-29781,276958476143787.0,276958776044038.0,255
1122,17212.0,20475,276958776144035.0,276959076043923.0,255
1122,17214.0,-7346,276992076130801.0,276992376046229.0,255
1122,17214.0,-2108,276991776130844.0,276992076030799.0,255
1122,17219.0,25988,277044876180309.0,277045176080754.0,255
1122,17220.0,-7464,277046676181678.0,277046976081785.0,255
1122,17221.0,-28393,277049076120060.0,277049376020112.0,255
1122,17221.0,-5329,277049376120115.0,277049676020278.0,255
1122,17222.0,-20383,277079076183881.0,277079376099984.0,255
1122,17222.0,20303,277078776183866.0,277079076083900.0,255
1122,17226.0,-28414,277135776153210.0,277136076053431.0,255
1122,17226.0,26706,277135476153341.0,277135776053181.0,255
1123,3328.0,-20835,276219876151859.0,276220176051486.0,255
1123,3332.0,-26288,276262176131475.0,276262476031132.0,255
1123,3332.0,-18833,276261576174225.0,276261876090356.0,255
1123,3332.0,21069,276261876190344.0,276262176031464.0,255
1123,3333.0,1229,276302376117030.0,276302676033039.0,255
1123,3333.0,13589,276302676133045.0,276302976033220.0,255
1123,3333.0,28919,276302076116974.0,276302376017029.0,255
1123,3334.0,-23393,276344976190943.0,276345276090689.0,255
1123,3334.0,-9405,276345276190741.0,276345576091183.0,255
1123,3334.0,26018,276344676142787.0,276344976090997.0,255
1123,3335.0,-21341,276385476140096.0,276385776040094.0,255
1123,3335.0,-11104,276386076140255.0,276386376040181.0,255
1123,3335.0,6167,276385776140096.0,276386076040280.0,255
1123,3337.0,2128,276396576160668.0,276396876060333.0,255
1123,3337.0,19236,276396276160075.0,276396576060697.0,255
1123,3338.0,-29488,276434676103627.0,276434976003249.0,255
1123,3338.0,-3607,276434976103296.0,276435276019738.0,255
1123,3338.0,27098,276434376103231.0,276434676003281.0,255
1123,3339.0,-26260,276475776178213.0,276476076078562.0,255
1123,3339.0,9584,276475476178159.0,276475776078219.0,255
1123,3339.0,20733,276474876178237.0,276475176078182.0,255
1123,3339.0,30380,276475176178236.0,276475476078528.0,255
1123,3343.0,-9787,276517776102245.0,276518076018090.0,255
1123,3343.0,14266,276517476102259.0,276517776002383.0,255
1123,3343.0,17715,276518076118090.0,276518376017881.0,255
1123,3351.0,12999,276642876151538.0,276643176051386.0,255
1123,3351.0,15303,276641676151251.0,276641976051386.0,255
1123,3351.0,22378,276641376151269.0,276641676051255.0,255
1123,3353.0,-24069,276667176191820.0,276667476091675.0,255
1123,3353.0,-13543,276668076191611.0,276668376091689.0,255
1123,3353.0,8816,276667476191679.0,276667776092072.0,255
1123,3353.0,21989,276667776192070.0,276668076091925.0,255
1123,3353.0,29948,276666876191593.0,276667176091857.0,255
1123,3354.0,-9476,276706476103899.0,276706776035954.0,255
1123,3355.0,-23536,276713676154206.0,276713976053932.0,255
1123,3355.0,-10898,276713376153965.0,276713676054201.0,255
1123,3356.0,21246,276714876160050.0,276715176059734.0,255
1123,3357.0,18949,276724776139968.0,276725076040063.0,255
1123,3359.0,21133,276728976197476.0,276729276098301.0,255
1123,3363.0,-27452,276736476154065.0,276736776053986.0,255
1123,3364.0,-19346,276785376143879.0,276785676044311.0,255
1123,3364.0,24268,276785076144385.0,276785376043880.0,255
1123,193651.0,-20835,276219876151859.0,276220176051486.0,255
1123,193655.0,-26288,276262176131475.0,276262476031132.0,255
1123,193655.0,-18833,276261576174225.0,276261876090356.0,255
1123,193655.0,21069,276261876190344.0,276262176031464.0,255
1123,193656.0,1229,276302376117030.0,276302676033039.0,255
1123,193656.0,13589,276302676133045.0,276302976033220.0,255
1123,193656.0,28919,276302076116974.0,276302376017029.0,255
1123,193657.0,-23393,276344976190943.0,276345276090689.0,255
1123,193657.0,-9405,276345276190741.0,276345576091183.0,255
1123,193657.0,26018,276344676142787.0,276344976090997.0,255
1123,193658.0,-21341,276385476140096.0,276385776040094.0,255
1123,193658.0,-11104,276386076140255.0,276386376040181.0,255
1123,193658.0,6167,276385776140096.0,276386076040280.0,255
1123,193660.0,2128,276396576160668.0,276396876060333.0,255
1123,193660.0,19236,276396276160075.0,276396576060697.0,255
1123,193661.0,-29488,276434676103627.0,276434976003249.0,255
1123,193661.0,-3607,276434976103296.0,276435276019738.0,255
1123,193661.0,27098,276434376103231.0,276434676003281.0,255
1123,193662.0,-26260,276475776178213.0,276476076078562.0,255
1123,193662.0,9584,276475476178159.0,276475776078219.0,255
1123,193662.0,20733,276474876178237.0,276475176078182.0,255
1123,193662.0,30380,276475176178236.0,276475476078528.0,255
1123,193666.0,-9787,276517776102245.0,276518076018090.0,255
1123,193666.0,14266,276517476102259.0,276517776002383.0,255
1123,193666.0,17715,276518076118090.0,276518376017881.0,255
1123,193674.0,12999,276642876151538.0,276643176051386.0,255
1123,193674.0,15303,276641676151251.0,276641976051386.0,255
1123,193674.0,22378,276641376151269.0,276641676051255.0,255
1123,193676.0,-24069,276667176191820.0,276667476091675.0,255
1123,193676.0,-13543,276668076191611.0,276668376091689.0,255
1123,193676.0,8816,276667476191679.0,276667776092072.0,255
1123,193676.0,21989,276667776192070.0,276668076091925.0,255
1123,193676.0,29948,276666876191593.0,276667176091857.0,255
1123,193677.0,-9476,276706476103899.0,276706776035954.0,255
1123,193678.0,-23536,276713676154206.0,276713976053932.0,255
1123,193678.0,-10898,276713376153965.0,276713676054201.0,255
1123,193679.0,21246,276714876160050.0,276715176059734.0,255
1123,193680.0,18949,276724776139968.0,276725076040063.0,255
1123,193682.0,21133,276728976197476.0,276729276098301.0,255
1123,193686.0,-27452,276736476154065.0,276736776053986.0,255
1123,193687.0,-19346,276785376143879.0,276785676044311.0,255
1123,193687.0,24268,276785076144385.0,276785376043880.0,255
1125,3590.0,7706,276191676111919.0,276191976011495.0,255
1125,193913.0,7706,276191676111919.0,276191976011495.0,255
1127,3967.0,4032,276203676133290.0,276203976033270.0,255
1127,3968.0,-9681,276241476160264.0,276241776060440.0,255
1127,3969.0,-22613,276290076177935.0,276290376077893.0,255
1127,3970.0,19256,276326076126151.0,276326376058424.0,255
1127,3971.0,10954,276371676120993.0,276371976020882.0,255
1127,3971.0,16544,276371376120692.0,276371676020985.0,255
1127,194290.0,4032,276203676133290.0,276203976033270.0,255
1127,194291.0,-9681,276241476160264.0,276241776060440.0,255
1127,194292.0,-22613,276290076177935.0,276290376077893.0,255
1127,194293.0,19256,276326076126151.0,276326376058424.0,255
1127,194294.0,10954,276371676120993.0,276371976020882.0,255
1127,194294.0,16544,276371376120692.0,276371676020985.0,255
1128,17497.0,-15369,276178476151229.0,276178776066970.0,255
1128,17497.0,-11336,276178176151122.0,276178476051202.0,255
1128,17498.0,-22862,276208176166095.0,276208476065907.0,255
1128,17498.0,-7296,276207876150460.0,276208176066094.0,255
1128,17498.0,19104,276207576151109.0,276207876050444.0,255
1128,17499.0,-25663,276263976145289.0,276264276060988.0,255
1128,17499.0,-6752,276263676145342.0,276263976045281.0,255
1128,17500.0,-24193,276287076194933.0,276287376095301.0,255
1128,17502.0,14440,276295776119572.0,276296076019265.0,255
1128,17502.0,31213,276295476119493.0,276295776019620.0,255
1128,17508.0,-19228,276350076141314.0,276350376041269.0,255
1128,17508.0,7799,276350376141298.0,276350676041437.0,255
1128,17509.0,-3040,276381876201795.0,276382176017392.0,255
1128,17509.0,28025,276382176117392.0,276382476034386.0,255
1128,17510.0,-11662,276434076159025.0,276434376058691.0,255
1128,17510.0,10595,276434376158695.0,276434676058970.0,255
1128,17511.0,9948,276440376172329.0,276440676072122.0,255
1128,17512.0,21799,276446076185647.0,276446376085879.0,255
1128,17513.0,-26059,276465276172585.0,276465576072149.0,255
1128,17513.0,-18420,276462576171083.0,276462876090536.0,255
1128,17513.0,-10047,276464976140637.0,276465276072572.0,255
1128,17513.0,9308,276463776107802.0,276464076007556.0,255
1128,17513.0,13618,276462876190492.0,276463176091053.0,255
1128,17513.0,17607,276464676123731.0,276464976040663.0,255
1128,17513.0,24055,276464076107514.0,276464376024047.0,255
1128,17513.0,32374,276464376124049.0,276464676023790.0,255
1128,17515.0,-31689,276521376122836.0,276521676038519.0,255
1128,17515.0,-29145,276521076123053.0,276521376022809.0,255
1128,17516.0,-14473,276558576153330.0,276558876053334.0,255
1128,17516.0,22252,276558276153242.0,276558576053316.0,255
1128,17516.0,23674,276558876153342.0,276559176053189.0,255
1128,17517.0,-28382,276637776188342.0,276638076005618.0,255
1128,17517.0,-17008,276638376138225.0,276638676037974.0,255
1128,17517.0,24780,276638076105560.0,276638376038216.0,255
1128,17525.0,-29487,276781176200295.0,276781476099965.0,255
1128,17525.0,-2357,276780876200149.0,276781176100273.0,255
1128,17526.0,-19616,276812976172877.0,276813276072764.0,255
