OBJECTID,PLANID,BLM_ORG_CD,OHV_DSG,DSG_REASON,RESTRICT_,RESTRICT_DETAIL,SHAPE_Length,SHAPE_Area
825,Unknown,ORM06,Open,BLMOPEN,,,0.0171813436965901,1.7366607110695e-05
826,Unknown,ORM06,Open,BLMOPEN,,,0.0266212033115472,3.48398654308161e-05
827,Unknown,ORM06,Open,BLMOPEN,,,0.0785153093869398,0.000303782155936347
828,Unknown,ORM06,Open,BLMOPEN,,,0.0682693761647587,0.00028483897320213
829,Unknown,ORM06,Open,BLMOPEN,,,0.0693520140277452,0.000285313688925104
830,Unknown,ORM06,Open,BLMOPEN,,,0.0600067345926706,0.000159341586240327
831,Unknown,ORM06,Open,BLMOPEN,,,0.0779707242135106,0.000284239187507277
832,Unknown,ORM06,Open,BLMOPEN,,,0.0171179968146419,1.78893514177931e-05
833,Unknown,ORM06,Closed,RIPARIAN,,,0.00073793158756622,3.58998449979868e-08
834,Unknown,ORM06,Closed,RIPARIAN,,,0.000615850974962625,1.31416536742021e-08
835,Unknown,ORM06,Closed,RIPARIAN,,,0.000511182196341531,1.75020800970703e-08
836,Unknown,ORM06,Closed,RIPARIAN,,,0.0016444955917925,1.67760494996065e-07
837,Unknown,ORM06,Closed,RIPARIAN,,,0.00179008743229253,1.55116774992564e-07
838,Unknown,ORM06,Closed,RIPARIAN,,,0.00129827234115692,6.72869997978743e-08
839,Unknown,ORM06,Closed,RIPARIAN,,,0.000306411644297764,3.49899510261415e-09
840,Unknown,ORM06,Closed,RIPARIAN,,,0.000268284857183575,3.09993000043451e-09
841,Unknown,ORM06,Closed,RIPARIAN,,,0.000190714142814902,7.50025002211715e-10
842,Unknown,ORM06,Closed,RIPARIAN,,,0.00397492413916054,3.74158319780863e-07
843,Unknown,ORM06,Closed,RIPARIAN,,,0.00268887358295204,3.11761960122953e-07
844,Unknown,ORM06,Closed,RIPARIAN,,,0.000397768186417131,1.07150501991204e-08
845,Unknown,ORM06,Closed,RIPARIAN,,,0.000312653372181657,5.10099489931908e-09
846,Unknown,ORM06,Closed,RIPARIAN,,,0.00701052801304135,9.3315885973594e-07
847,Unknown,ORM06,Open,BLMOPEN,,,0.0737845348625582,0.000123405391083096
848,Unknown,ORM06,Open,BLMOPEN,,,0.0698499193230652,0.000289429662879363
849,Unknown,ORM06,Closed,RIPARIAN,,,0.00254844697350689,3.05237870106991e-07
850,Unknown,ORM06,Closed,RIPARIAN,,,0.000831604449331281,3.23412397983384e-08
851,Unknown,ORM06,Closed,RIPARIAN,,,0.00631216860489585,4.48687245753319e-07
852,Unknown,ORM06,Closed,RIPARIAN,,,0.000620375339128399,1.25406227002664e-08
853,Unknown,ORM06,Closed,RIPARIAN,,,0.00199381440276765,1.80244491694644e-07
854,Unknown,ORM06,Closed,RIPARIAN,,,0.000544025143403853,1.8000170000171e-08
855,Unknown,ORM06,Closed,RIPARIAN,,,0.00107081510500074,6.82968898019242e-08
856,Unknown,ORM06,Closed,RIPARIAN,,,0.0182838504621621,4.48845245659743e-06
857,Unknown,ORM06,Limited to Existing,UNK,,,0.000242145779664246,1.95480668515622e-09
858,Unknown,ORM06,Closed,RIPARIAN,,,0.00104523315661715,8.17781499026366e-08
859,Unknown,ORM06,Closed,RIPARIAN,,,0.00627403998828734,1.54795415019223e-06
860,Unknown,ORM06,Open,BLMOPEN,,,0.0956078388453745,0.000278606609987773
861,Unknown,ORM06,Limited to Existing,UNK,,,0.407598895023343,0.00222519099624703
862,Unknown,ORM06,Limited to Existing,UNK,,,0.0836360205292542,0.000282807574071226
863,Unknown,ORM06,Limited to Existing,UNK,,,0.0328688679063705,3.77290349143241e-05
864,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0127576258942175,7.84332818866305e-06
865,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0407825084554339,9.82747818693155e-05
866,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0224516288518522,1.59034807618697e-05
867,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0156018104285243,1.28115782568206e-05
868,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0277744080143789,3.47158104180668e-05
869,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.124767224460584,0.000271460370607302
870,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.793453264489509,0.00429091627132846
871,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0165451613269385,1.63856868430527e-05
872,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0163765608001623,6.0284287939325e-06
873,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.022634218603573,2.74382385132982e-05
874,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0170820724360602,1.7809047768451e-05
875,Southwestern Oregon RMP 2016,ORM06,Closed,SRMA,,,0.253228380133208,0.00102829094879499
876,Southwestern Oregon RMP 2016,ORM06,Closed,SRMA,,,0.0713848622955442,0.000142962026401633
877,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.0354787734251672,3.20390015298324e-05
878,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.15041829871542,0.000440372853710483
879,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0171090823560038,1.78932268334893e-05
880,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0121998757942887,8.94981318728522e-06
881,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0058887991721409,1.85202373450748e-06
882,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.12841154449329,0.000417264060661524
883,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.00220102038963478,3.04700037533572e-08
884,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.208888384431025,0.000522319356862351
885,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.330760197294265,0.00121957481791546
886,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0124061514962085,-5.58050178422899e-06
887,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0536183314263192,-6.67453451907908e-05
888,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.121522803210623,-0.000329648075491065
889,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,ERMA,,,0.00214146840247532,3.8766822180015e-08
890,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,ERMA,,,0.00248457358892202,9.310402140725e-08
891,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,ERMA,,,0.0174175981724674,4.31898230659413e-06
892,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,ERMA,,,0.290311935424435,-0.000577135883120896
893,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.103104218156953,0.000271056076252666
894,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0343237940841732,5.40402430098243e-05
895,Oregon Greater Sage-Grouse Resource Management Plan Amendment,ORL05,Limited to Existing,SGHAB,,,0.0683910580892434,0.000249913936878476
896,Oregon Greater Sage-Grouse Resource Management Plan Amendment,ORL05,Limited to Existing,SGHAB,,,0.038669253466258,7.0282514646955e-05
897,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0361716011156535,7.69356705790833e-05
898,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,SRMA,,,0.0613077509972708,0.000143669612228921
899,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.105138319032325,0.000232119489381018
900,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.06466263481965,9.88431165488166e-05
901,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,ACEC,,,0.052743528140079,3.51351809081196e-05
902,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,ERMA,,,0.000422568452977274,1.09173162876967e-08
903,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,ERMA,,,0.0149763662992492,1.20874030716929e-05
904,Southwestern Oregon RMP 2016,ORL04,Closed,SRMA,,,0.0271227411131251,2.64949570024192e-05
905,Southwestern Oregon RMP 2016,ORL04,Closed,SRMA,,,0.0643557445556625,0.000190165772891896
906,Southwestern Oregon RMP 2016,ORL04,Closed,SRMA,,,0.0162224544262002,1.25306129325768e-05
907,Southwestern Oregon RMP 2016,ORM06,Closed,SRMA,,,0.166247312698964,0.000672438108595543
908,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.204844107924528,0.000705070999806817
909,Southwestern Oregon RMP 2016,ORM06,Closed,ACEC,,,0.030645824267725,5.07939942333866e-05
910,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,ERMA,,,0.989527870974028,0.00657712848371754
911,Southwestern Oregon RMP 2016,ORL04,Closed,ACEC,,,0.069231332134129,0.000156712396288143
912,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0179896292579091,1.37915549903354e-05
913,Southwestern Oregon RMP 2016,ORM07,Closed,ERMA,,,0.0245255288953184,3.61066248558038e-05
914,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,ERMA,,,0.0780998632625162,0.000303248513698193
915,Southwestern Oregon RMP 2016,ORM07,Closed,SRMA,,,0.0171722432860524,1.80276409438765e-05
916,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0245139615130976,3.60719323911197e-05
917,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0416925379422333,7.37828159360982e-05
918,Southwestern Oregon RMP 2016,ORM06,Closed,ERMA,,,0.033853761003519,5.77236254602982e-06
919,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0387657144793676,6.22683879691106e-05
920,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0537082859544249,0.000106715753869023
921,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0680244884935445,0.000265174579248114
922,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0672964321406027,0.000276854214561797
923,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.0145531657624613,5.29283529203303e-06
924,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0587746485659219,0.000125791549920802
925,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ACEC,,,0.0193785149795715,1.19174730075734e-05
926,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0980441936888825,0.00038598529989525
927,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0241787021891549,3.50766878003123e-05
928,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.017097695252133,1.78379300567507e-05
929,Oregon Greater Sage-Grouse Resource Management Plan Amendment,ORL05,Limited to Existing,SGHAB,,,0.0608726164900449,0.000159648731631043
930,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0278337384691628,3.73132691846744e-05
931,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0170702654642475,1.78677978761249e-05
932,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.016908492303259,1.74620678824116e-05
933,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0169283115986603,1.75436158932207e-05
934,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0241768099787166,3.52114491503808e-05
935,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0604863463240887,0.000139843434213088
936,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0428880583382759,8.88725828179388e-05
937,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0271999082777908,3.63777288546861e-05
938,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0146856483212539,1.34785662464123e-05
939,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0685988771180634,0.000288650052806926
940,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0226404376762452,2.79380022012495e-05
941,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0171321829997505,1.79436409663488e-05
942,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0312957273675024,5.27140464727629e-05
943,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0170834456733799,1.78450387860884e-05
944,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0170624861976339,1.78052339986584e-05
945,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0779114630009465,0.000314574999027205
946,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0170176728396943,1.77266166273326e-05
947,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.101956799779267,0.000229880759645156
948,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.016953266720009,1.75787878275635e-05
949,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0268540925858053,3.58268849600716e-05
950,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0681441493146079,0.000282650484730537
951,Southwestern Oregon RMP 2016,ORM07,Closed,SRMA,,,0.0356678900544808,6.85681342359704e-05
952,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0171001061795189,1.79814092828653e-05
953,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0172863998216574,1.82410322578382e-05
954,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.017121725055452,1.79177863506744e-05
955,Northwestern and Coastal Oregon RMP 2016,ORC04,Limited to Existing,BLM,,,0.0164583925516676,1.66699774812009e-05
956,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0171964198887749,1.80296360447762e-05
957,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,SRMA,,,0.328113356430862,0.00130477583914986
958,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0171875614214626,1.80171069334402e-05
959,Oregon Greater Sage-Grouse Resource Management Plan Amendment,ORL05,Limited to Existing,SGHAB,,,0.0365019331657543,5.28973931419858e-05
960,Southwestern Oregon RMP 2016,ORM07,Closed,SRMA,,,0.0179144270634065,4.91619250633215e-06
961,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.0244631633674038,3.59886912646295e-05
962,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0169024459546934,1.74850207498128e-05
963,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0104304220783119,3.46243802882107e-06
964,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0171917337842591,1.80772867823951e-05
965,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0171277685429987,1.80337131120744e-05
966,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0171158813040617,1.78976825199369e-05
967,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0170727503558664,1.77943211242457e-05
968,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0169981245065547,1.76664054435184e-05
969,Southwestern Oregon RMP 2016,ORM07,Closed,SRMA,,,0.0539045555978561,5.71047373102079e-05
970,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0343444743948136,7.21931283029516e-05
971,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0269509924266784,3.56938708120553e-05
972,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.016849327373709,1.72933788406559e-05
973,Northwestern and Coastal Oregon RMP 2016,ORC04,Limited to Existing,BLM,,,0.0330302394624546,5.03763899348236e-05
974,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0338098998398075,6.98618109270575e-05
975,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0680938443385225,0.000284033067885425
976,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.033995634483819,5.29599202076389e-05
977,Lakeview Resource Area RMP 2003,ORL05,Open,BLMOPEN,,,0.0171358987197036,1.7981254786608e-05
978,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0243236823774488,3.55288162026111e-05
979,Southwestern Oregon RMP 2016,ORM06,Closed,ERMA,,,0.00852824848757027,4.44621059614861e-06
980,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0447837108739867,7.40420302628376e-05
981,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.01712990259165,1.79530965081167e-05
982,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0244313534357557,3.58946702483392e-05
983,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0913786131065452,0.000351013278800704
984,Northwestern and Coastal Oregon RMP 2016,ORC04,Limited to Existing,BLM,,,0.0167007232800637,1.69978760189172e-05
985,Southwestern Oregon RMP 2016,ORM06,Closed,ERMA,,,0.0348584129262944,4.10228345858439e-05
986,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.00426129887021692,1.10897396529996e-06
987,Northwestern and Coastal Oregon RMP 2016,ORC04,Limited to Existing,BLM,,,0.0166370206229554,1.68014680344801e-05
988,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0171137902272282,1.79076079628122e-05
989,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.020668394186628,2.21157119595366e-05
990,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0170939944066217,1.78852563386596e-05
991,Northwestern and Coastal Oregon RMP 2016,ORC04,Limited to Existing,BLM,,,0.0451007836288396,6.86909425452533e-05
992,Southwestern Oregon RMP 2016,ORM07,Closed,ERMA,,,0.172705439033093,0.000587899650885811
993,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0243631392294206,3.56704210218976e-05
994,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0683869242796013,0.000197076564763526
995,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.05856937159688,0.000160452636394388
996,Southwestern Oregon RMP 2016,ORM06,Closed,ACEC,,,0.0592767368366578,0.000170747998730196
997,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0836365227928042,0.000108263151831111
998,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.212515524953513,0.00119539710100573
999,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0122473708041062,9.01595677115428e-06
1000,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0245407283673353,1.97551207939142e-05
1001,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.00501110203045526,1.19049981425892e-06
1002,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.202452161912161,0.000616866921823958
1003,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.109312131916668,0.000184037389372688
1004,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.304653609426357,0.00164892856442844
1005,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.282818520874545,0.000960473090854231
1006,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0444569876512344,7.45201676549628e-05
1007,Southwestern Oregon RMP 2016,ORM06,Closed,ERMA,,,0.129731372792782,1.96540433234838e-05
1008,Southwestern Oregon RMP 2016,ORM06,Closed,ERMA,,,0.293954624598391,0.00171499057839413
1009,Southwestern Oregon RMP 2016,ORM06,Closed,ERMA,,,0.130435726081892,1.95486150008043e-05
1010,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.590373230544238,0.00250579656338791
1011,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.00802914590275032,3.57067964662413e-06
1012,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.540824922820875,0.00215924366394593
1013,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.00181939119433992,1.49247125257534e-07
1014,Southwestern Oregon RMP 2016,ORM06,Closed,ERMA,,,0.105402514349495,1.69856599298915e-05
1015,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0341462378881134,2.3924125560618e-05
1016,Lakeview Resource Area RMP 2003,ORL05,Open,BLMOPEN,,,0.0292039747118448,4.57342605733691e-05
1017,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0242952229754784,3.54835800625623e-05
1018,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0169888332497355,1.764860783856e-05
1019,Northwestern and Coastal Oregon RMP 2016,ORC04,Limited to Existing,BLM,,,0.0165598729988262,1.67581717231094e-05
1020,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.0171028936817098,1.79075341506449e-05
1021,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.0172429222457595,1.82122458547806e-05
1022,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0170200377045253,1.77223943381649e-05
1023,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0340866451835474,7.1037031197598e-05
1024,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.127034649008181,0.000519500796946012
1025,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,ERMA,,,0.0347019619015001,5.2669448016823e-05
1026,Southwestern Oregon RMP 2016,ORM06,Limited to Existing,BLM,,,0.061294184374429,0.000179112074229539
1027,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0168489367195221,1.73685583540676e-05
1028,Southwestern Oregon RMP 2016,ORL04,Limited to Existing,BLM,,,0.0498706804707401,0.000150162463211142
1029,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0244055898234831,3.57577347010063e-05
1030,Southwestern Oregon RMP 2016,ORM07,Limited to Existing,BLM,,,0.0243299869965107,3.54946083646152e-05
