OBJECTID,COMPKEY,UNITID,UNITDESC,MODDTTM,CONDITION,CONDITION_ASSESSMENT_DATE,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,DESCRIPTION,SEGKEY,INTKEY,INT_UNITID,SIGNAL_TYPE,SIGNAL_MAINT_DIST,INSTALL_DATE,ADDBY,ADDDTTM,OWNERSHIP,CURRENT_STATUS_DATE,ARTERIAL_CLASS,MAINT_AGREE,MAINT_BY,INT_SIGNAL_TYPE_CD,OVERRIDECOMMENT,PEDAUDIODEVICEYN,PEDSIGNALYN,PH_MODELTYPE,PP_MODELTYPE,PP_QUANTITY,PEDHDFIRSTINSTALLDT,PH_QUANTITY,PEDAUDIOINSTALLDT,BIKESIGNALHDYN,ASBLT,HALFSIGNALYN,METEREDYN,LTTURNSIGNALYN,LTPROTECTEDPERMYN,LTPROTECTEDYN,RTTURNSIGNALYN,RTPROTECTEDPERMYN,RTPROTECTEDYN,LTFIRSTINSTALLDT,LTREMOVEDT,RTFIRSTINSTALLDT,RTREMOVEDT,DETDEVSTOPBARYN,DETDEVADVANCEDYN,DETDEVSYSTEMYN,CABMODELTYPECD,COMCONNTYPECD,SYSCONTROLTYPECD,MMUMODELTYPECD,PE_MODELTYPE,PI_MODELTYPE,INSTALLERCD,SIGASSSERVICEPT,JOINTOWNERSHIPYN,VH_QUANTITY,VH_MODELTYPE,LOUVEREDVISORYN,OPTPGMEDHDSYN,CABLASTPMDT,DETMODULETYPECD,CCIMODELTYPECD,ETHERNETSFTWRREVLVL,CCISFTWRREVLVL,MMUSERIALNBR,CO_SOFTWRREV,CO_INSTALLDT,CO_REMOVALDT,CO_SERIALNBR,CO_MODELTYPE,MMUMANCD,MMUINSTALLDT,VOLTS,AMPS,GROUNDRESISTANCE,MULTIINTERSECTIONSYN,ADDTLINTDESC,LASTSIGNALOPTDT,LAMPINGGROUPCD,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,PEDPSHINSTALLDT,NUM_ATTACHMENTS
81366,614108,SGL-1085,EASTLAKE AVE E AND PROSPECT ST                                                                                                                                                                                                                                 ,2023/09/18 00:00:00+00, ,,INSVC,DISTRICT3, ,N,74,,1,334266,36514,SEMI,CENTRAL,,RAYNESL,2014/02/28 09:04:36+00,SDOT,2023/08/17 00:00:00+00,1,, ,NONE,,N,N,LED,NAV-2W-PPB,2,,2,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ 2, ,TIME-BASE,MMU2-16LEi,,, ,Service Box West side (Next to cabinet),N,4,3S12RYG,N,N,2022/03/04 00:00:00+00,RACK, ,,,170805070,3.33SEd,02-MAY-14,,137963,M52,EDI,2022/03/04 00:00:00+00,122,2,0,N,,, ,,,,,,,,,,,0
81367,616494,SGL-1087,AURORA N AVE N AND N PHINNEY WAY                                                                                                                                                                                                                               ,2023/05/02 00:00:00+00, ,,INSVC,DISTRICT4,DISTRICT6,N,74,,1,27003,22610,FULL,NORTH,2014/05/05 00:00:00+00,DARRATA,2014/05/05 14:08:48+00,SDOT,,1,, ,NONE,,N,N,,,,,,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2, ,TIME-BASE,SSM-12E,,, ,Meter box on West Side of Aurora next to cabinet,N,2,3S12RYG,N,N,2023/04/18 00:00:00+00,RACK, ,,,040404316,3.33SEd,13-JUL-21,,106779,M52, ,2023/04/18 00:00:00+00,121,3,0,N,,, ,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\Phinney_Way_N-N_45th_St.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\Phinney_Way_N-N_45th_St_Signal_Plans.pdf,,,,,,,,,2
81368,617039,SGL-1088,MERCER ST AND TAYLOR AVE N                                                                                                                                                                                                                                     ,2023/09/18 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,28913,35701,FULL,CENTRAL,2014/06/02 00:00:00+00,PHARISDW,2014/05/20 13:07:18+00,SDOT,,1,, ,NONE,,N,N,LEDCD,NAV-EN2,4,,2,,Y,,N,N,N,N,N,N,N,N,,,,,Y,Y,Y,3TS2-TYPE2,FIBER,TACTIS,MMU-16LEip,,, ,200' East of SEC in Type VI H/H,N,"2, 4, 2","3SBike 8"", 3S12RYG, 3S12RYGARW",N,N,2023/05/10 00:00:00+00,RACK, ,,,151202328,3.57b Linux,09-SEP-16,,150378,M60,EAGLE,2023/05/10 00:00:00+00,123,3,0,N,,, ,,,,,,,,,,,0
81369,619373,SGL-1089,EASTLAKE AVE E AND E ALLISON ST                                                                                                                                                                                                                                ,2022/03/01 00:00:00+00, ,,INSVC,DISTRICT4,DISTRICT3,N,74,,10183,27278,23729,SEMI,CENTRAL,,BOONSRM,2014/09/16 09:11:59+00,SDOT,,1,, ,NONE,,N,Y,LED,Polara EN2,2,,2,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ 2, , ,MMU2-16LEi,,,SDOT,NEC Meter Cabinet adjacent to the control box,N,4,3S12RYG,N,N,2022/02/28 00:00:00+00,RACK, ,30,,121110767,03.16.2811,02-MAR-15,,3351200014,ATC-1000,EDI,2022/02/28 00:00:00+00,122,1,14,N,,2015/03/04 00:00:00+00, ,,,,,,,,,,,0
81370,623328,SGL-1090,12TH AVE NE AND NE 50TH ST                                                                                                                                                                                                                                     ,2023/04/11 00:00:00+00, ,,INSVC,DISTRICT4, ,N,74,,1,25791,14332,PRE,NORTH,,DARRATA,2014/12/08 08:36:39+00,SDOT,,1,, ,NONE,,N,N,,NAV-EN2,8,,,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-TYPE2,COPPER,TIME-BASE,MMU2-16LEi,,, ,SEC Service box next to Cabinet,N,,,N,N,2023/03/07 00:00:00+00,RACK, ,,,E2115082,"03.016.2811, 3.57b","23-DEC-14, 03-NOV-22",03-NOV-22,"3351200020, 153293","ATC-1000, M60",EDI,2023/03/07 00:00:00+00,119,4,2,N,,, ,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\2013-047_SUBM-02_POLES.pdf,,,,,,,,,,1
81371,623703,SGL-1091,9TH AVE N AND THOMAS ST                                                                                                                                                                                                                                        ,2022/05/02 00:00:00+00,GOOD,2015/08/04 00:00:00+00,INSVC,DISTRICT7, ,N,74,,13139,28790,35336,SEMI,CENTRAL,2015/08/04 00:00:00+00,DARRATA,2014/12/19 09:23:46+00,SDOT,2015/08/04 00:00:00+00,1,, ,NONE,,Y,N,LEDCD,NAV-2W-PPB,8,2015/07/30 00:00:00+00,8,2015/08/07 00:00:00+00,N,,N,Y,N,N,N,N,N,N,2015/07/30 00:00:00+00,,,,Y,Y,N,3TS2-TYPE2,FIBER,TACTIS,MMU-16LEip,722,754,SDOT,SEC Service Box next to signal cabinet,N,8,3S12RYG,N,N,2022/03/17 00:00:00+00,RACK, ,,,E1997300,3.55d linux,04-AUG-15,,142937,M52,EDI,2022/03/17 00:00:00+00,121,3,0,N,,2015/08/04 00:00:00+00, ,,,,,,,,,,2015/07/30 00:00:00+00,0
81372,626689,SGL-1092,15TH AVE W AND W HOWE ST                                                                                                                                                                                                                                       ,2023/09/15 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,27955,28729,SEMI,CENTRAL,,DARRATA,2015/01/29 11:33:07+00,SDOT,,1,, ,NONE,,N,N,LED,NAV-EN2,8,,0,,N,,N,Y,N,N,N,N,N,N,,,,,N,N,N,6TS2,FIBER,TACTIS,MMU2-16LEi,,, ,SWC Meter box next to cabinet,N,"10, 2","3S12RYG, 4SRYYGARW",N,N,2023/05/08 00:00:00+00,RACK, ,,,E2635341,"3.55, 3.55d Linux, 3.58g Linux","15-OCT-15, 25-JAN-16, 12-OCT-19","25-JAN-16, 12-OCT-19","103945, 143917, 166295","M52, M52, M60",EDI,2023/05/08 00:00:00+00,122,4,0,N,,, ,,,,,,,,,,,0
81373,629093,SGL-1094,6TH AVE N AND DEAD END 1                                                                                                                                                                                                                                       ,2023/05/24 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,28812,35455,FULL,CENTRAL,2015/07/21 00:00:00+00,DARRATA,2015/03/11 10:04:45+00,SDOT,,0,, ,NONE,,N,N,LEDCD,NAV-EN2,2,2015/07/21 00:00:00+00,2,,N,,N,N,N,N,N,N,N,N,,,,,Y,Y,Y,3TS2-TYPE2,FIBER,TACTIS,MMU2-16LEi,EMER,, ,"130' West of SWC in Type VI ""SL/TC"" H/H (Near DMS)",N,4,3S12RYG,N,N,2023/05/10 00:00:00+00,RACK, ,Linux,,130306261,3.57b Linux,11-OCT-16,,153290,M60,EDI,2023/05/10 00:00:00+00,122,2,0,N,,, ,,,,,,,,,,2015/07/21 00:00:00+00,0
81374,629239,SGL-1095,8TH AVE AND YESLER WAY                                                                                                                                                                                                                                         ,2022/02/10 00:00:00+00, ,,INSVC,DISTRICT3,DISTRICT2,N,74,,1,30414,44123,SEMI, ,,DARRATA,2015/03/18 08:52:42+00,SDOT,,2,, ,NONE,,N,N,LEDCD,CCU-EN2,8,2016/08/02 00:00:00+00,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ 2, ,TIME-BASE,MMU-16LEip,,,CONTRACT,NWC Meter Box (Next to cabinet),N,"2, 9","3SBike, 3S12RYG",N,N,2022/02/04 00:00:00+00,RACK, ,Linux,,091106379,3.54 Linux,02-AUG-16,,144233,M52,EDI,2022/02/04 00:00:00+00,121,3,1,N,,2016/08/02 00:00:00+00, ,,,,,,,,,,2016/08/02 00:00:00+00,0
81375,630653,SGL-1096,47TH AVE SW AND SW ADMIRAL WAY                                                                                                                                                                                                                                 ,2023/06/05 00:00:00+00, ,,INSVC,DISTRICT1, ,N,74,,1,31155,48713,SEMI,SOUTH,2015/05/01 00:00:00+00,FORSYTB,2015/04/27 11:12:07+00,SDOT,,2,, ,NONE,,N,N,LEDCD,NAV-2W-PPB,10,,10,,N,,N,Y,N,N,N,N,N,N,,,,,Y,N,N,3TS2, ,TIME-BASE,MMU-16LEip,EMER,,CONTRACT,NWC Service Box next to Cabinet,N,"12, 1","3S12RYG, 4SRYGGARW",N,N,2022/10/11 00:00:00+00,RACK, ,,,E1961630,Linux 2.6.20.14,08-JUL-15,,3351200030,ATC-1000,EDI,2022/10/11 00:00:00+00,121,3,6,N,,, ,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-Workorder-20070418.pdf,,,,,,,,,2015/07/08 00:00:00+00,1
81376,631425,SGL-1097,JAMES ST AND TERRY AVE                                                                                                                                                                                                                                         ,2022/06/22 00:00:00+00, ,,INSVC,DISTRICT3, ,N,74,,1,29815,40343,SEMI,DOWNTOWN,2015/06/30 00:00:00+00,FORSYTB,2015/05/20 13:27:39+00,SDOT,,1,, ,NONE,,N,Y,LEDCD,NAV-EN2,2,2016/01/08 00:00:00+00,2,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ 2,COPPER,TACTIS,MMU-16LEip,EMER,,SDOT,NWC Meter Box next to cabinet,N,4,3S12RYG,N,N,2022/04/21 00:00:00+00,RACK, ,30,,E1710649,3.33SEd,08-JAN-16,,85104,M52,EDI,2022/04/21 00:00:00+00,121,1,5,N,,, ,,,,,,,,,,2016/01/08 00:00:00+00,0
81377,639953,SGL-1099,22ND AVE AND E UNION ST                                                                                                                                                                                                                                        ,2023/04/11 00:00:00+00,GOOD,2015/09/11 00:00:00+00,INSVC,DISTRICT3, ,N,74,,1,30148,41541,SEMI, ,2015/08/14 00:00:00+00,FORSYTB,2015/07/23 12:57:32+00,SDOT,2015/09/11 00:00:00+00,2,, ,NONE,,N,Y,LEDCD,NAV-EN2,2,2015/09/11 00:00:00+00,2,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-TYPE2,WIRELESS,TACTIS,MMU2-16LEi,,,CONTRACT,SEC Service Box next to cabinet,N,4,3S12RYG,N,N,2023/03/22 00:00:00+00,RACK, ,,,161203653,3.55d Linux,11-SEP-15,,143281,M52,EDI,2023/03/22 00:00:00+00,122,1,5,N,,, ,,,,,,,,,,2015/09/11 00:00:00+00,0
81378,639958,SGL-1100,SR520 WB AND SR520 WB MONTLAKE BV OFF RP                                                                                                                                                                                                                       ,2022/06/22 00:00:00+00, ,,INSVC,DISTRICT3, ,N,74,,1,493101,31261,FULL,CENTRAL,2015/07/26 00:00:00+00,FORSYTB,2015/07/24 09:17:56+00,SDOT,,4,, ,NONE,,N,N,LEDCD,NAV-EN2,2,2015/08/10 00:00:00+00,2,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-Typ2+,FIBER,TACTIS,MMU2-16LEi,EMER,,CONTRACT,NEC Service Box next to Cabinet,N,2,3S12RYGARW,N,N,2022/05/10 00:00:00+00,RACK, ,,,E1717107,"3.55, 3.57b linux, 3.57b, 3.57b Linux, 3.57b Linux","25-JUL-15, 28-MAY-19, 18-MAR-21, 29-AUG-21, 06-SEP-21","28-MAY-19, 18-MAR-21, 29-AUG-21, 06-SEP-21","140829, 162721, 156352, 159041, 159042","M52, M60, M60, M60, M60",EDI,2022/05/10 00:00:00+00,122,2,1,N,,, ,,,,,,,,,,2015/08/10 00:00:00+00,0
81379,640984,SGL-1101,FREMONT AVE N AND N 42ND ST                                                                                                                                                                                                                                    ,2021/08/06 00:00:00+00, ,,OUTSVC,DISTRICT6, ,N,74,,10492,26965,22549,PRE, ,,NURHUSA,2015/09/04 08:46:04+00,SDOT,,2,, ,NONE,,N,N,,,,,,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N, , , , ,,, ,,N,,,N,N,, , ,,,0,,,,,, ,,0,0,0,N,,, ,,,,,,,,,,,0
81380,641936,SGL-1102,MELROSE AVE AND PIKE ST                                                                                                                                                                                                                                        ,2022/06/22 00:00:00+00, ,,INSVC,DISTRICT3,DISTRICT7,N,74,,1,29877,40532,SEMI,DOWNTOWN,2015/10/06 00:00:00+00,FORSYTB,2015/10/06 08:26:34+00,SDOT,,2,, ,NONE,,N,Y,LEDCD,NAV-EN2,2,2016/11/17 00:00:00+00,2,2016/11/17 00:00:00+00,N,,Y,Y,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ 2,COPPER,TACTIS,MMU-16LEip,722,754,SDOT,Boren/Pike SWC Service Box (Next to cabinet),Y,5,3S12RYG,N,N,2022/04/26 00:00:00+00,RACK, ,,,E18666948,3.33SED,13-NOV-15,,85112,M52,EDI,2022/04/26 00:00:00+00,117,2,135,N,,, ,,,,,,,,,,2015/11/17 00:00:00+00,0
81381,644434,SGL-1103,ALASKAN ER WAY AND MARION ST                                                                                                                                                                                                                                   ,2023/09/19 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,30377,43218,FULL, ,,WHITTER,2015/12/22 08:41:04+00, ,,1,, ,NONE,,N,N,LED,,,,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,6TS2,FIBER,TACTIS,MMU2-16LEi,,,CONTRACT,SEC in Service box,N,7,3S12RYG,N,N,2020/07/07 00:00:00+00,RACK, ,,,E1846011,3.57b Linux,13-OCT-18,,150571,M60,EDI,2020/07/07 00:00:00+00,118,3,0,N,,2018/10/13 00:00:00+00, ,,,,,,,,,,,0
81382,644785,SGL-1104,15TH AVE SW AND SW HOLDEN ST                                                                                                                                                                                                                                   ,2023/06/01 00:00:00+00, ,,INSVC,DISTRICT1, ,N,74,,1,34148,70724,FULL, ,2016/01/15 00:00:00+00,FORSYTB,2016/01/06 13:52:41+00,SDOT,,1,, ,FS,,N,Y,LEDCD,"BULLDOG, NAV-EN4","2, 4",,4,,N,,Y,Y,N,N,N,N,N,N,,,,,N,N,N,3TS2-TYPE2, ,TIME-BASE,MMU-16LEip,,,CONTRACT,NWC Service Box next to signal cabinet (Meter #2420159),N,5,3S12RYG,N,N,2023/05/22 00:00:00+00,RACK, ,,,120304612,"3.55d Linux, 3.57b Linux","27-APR-16, 18-MAY-20",18-MAY-20,"147737, 159051","M60, M60-ATC",EDI,2023/05/22 00:00:00+00,121,2,4,N,,2016/04/27 00:00:00+00, ,,,,,,,,,,2016/04/27 00:00:00+00,0
81383,644786,SGL-1105,LEARY AVE NW AND NW DOCK PL                                                                                                                                                                                                                                    ,2023/05/24 00:00:00+00, ,,INSVC,DISTRICT6, ,N,74,,1,25174,11326,FULL, ,2016/01/15 00:00:00+00,FORSYTB,2016/01/06 13:57:04+00,SDOT,,1,, ,NONE,,N,Y,LEDCD,BULLDOG,2,2016/04/26 00:00:00+00,4,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-TYPE2, ,TIME-BASE,MMU-16LEip,,,CONTRACT,SWC Service Box next to cabinet,N,4,3S12RYG,N,N,2023/05/04 00:00:00+00,RACK, ,Linux,,090402230,3.55d,07-JUL-22,,148875,M60,EDI,2023/05/04 00:00:00+00,120,1,0,N,,, ,,,,,,,,,,2016/04/26 00:00:00+00,0
81384,646616,SGL-1106,7TH AVE N AND HARRISON ST                                                                                                                                                                                                                                      ,2023/09/18 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,28784,35330,SEMI, ,2016/03/01 00:00:00+00,FORSYTB,2016/02/12 10:09:17+00,SDOT,,1,, ,NONE,,N,N,LED,NAV-EN2,8,,6,,N,,N,N,Y,Y,N,N,N,N,2016/10/08 00:00:00+00,,,,N,N,N,6TS2-Typ2+,FIBER,TACTIS,MMU2-16LEi,EMER,,WSDOT,,N,"7, 2, 2","3S12RYG, 4SRYYGARW, 4SRYGGARW",N,N,2023/05/15 00:00:00+00,RACK, ,Linux,,E2564065,"3.55d Linux, 3.58g Linux, 3.57b Linux","08-OCT-16, 26-JAN-19, 07-DEC-19","26-JAN-19, 07-DEC-19","148444, 161423, 153926","M60, M60, M60",EDI,2023/05/15 00:00:00+00,126,5,2,N,,2019/01/26 00:00:00+00, ,,,,,,,,,,2016/10/08 00:00:00+00,0
81385,646617,SGL-1107,6TH AVE N AND HARRISON ST                                                                                                                                                                                                                                      ,2023/05/24 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,28785,35331,SEMI, ,2016/03/01 00:00:00+00,FORSYTB,2016/02/12 10:15:32+00,SDOT,,0,, ,NONE,,N,N,LEDCD,NAV-EN2,8,2016/12/17 00:00:00+00,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,6TS2-Typ2+,FIBER,TACTIS,MMU2-16LEi,EMER,,WSDOT,TEMP: Aurora/Harrison NWC Breaker Panel on Temp Service Pole,N,"8, 2","3S12RYG, 4SRYYGARW",N,N,2023/05/15 00:00:00+00,RACK, ,Linux,,E2022514,"3.55d Linux, 3.58g","17-DEC-16, 23-JUL-21",23-JUL-21,"148445, 162400","M60, M60",EDI,2023/05/15 00:00:00+00,126,4,3,N,,2016/12/17 00:00:00+00, ,,,,,,,,,,2016/12/17 00:00:00+00,0
81386,646623,SGL-1108,6TH AVE N AND 6TH AV N SR99 ON RP                                                                                                                                                                                                                              ,2023/09/15 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,646621,82086,SEMI, ,2016/03/01 00:00:00+00,FORSYTB,2016/02/12 13:36:49+00,SDOT,,1,, ,CITY,,N,N,LED,NAV-EN2,6,,6,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-Typ1+,FIBER,TACTIS,MMU2-16LEi,,, ,TEMP: Aurora/Harrison NWC Breaker Panel on Temp Service Pole,N,"5, 1","3S12RYG, 4SRYYGARW",N,N,2023/05/15 00:00:00+00,RACK, ,,,E1994570,3.57b Linux,19-JAN-17,,150553,M60,EAGLE,2023/05/15 00:00:00+00,124,5,4,N,,, ,,,,,,,,,,,0
81387,651625,SGL-1109,12TH AVE NE AND NE CAMPUS WB PY                                                                                                                                                                                                                                ,2023/06/01 00:00:00+00, ,,INSVC,DISTRICT4, ,N,74,,1,27139,23262,FULL, ,2016/07/24 00:00:00+00,ROSSEEC,2016/05/24 07:59:53+00,SDOT,,2,, ,NONE,,N,N,LEDCD,NAV-EN2,8,2017/03/01 00:00:00+00,10,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-TYPE2,FIBER,TIME-BASE,MMU2-16LEi,EMER,,SDOT,Brooklyn/Campus Pkwy SWC in Service Disconnect,N,10,3S12RYG,N,N,2023/04/04 00:00:00+00,RACK, ,34,,E2279242,3.57b OS-9,01-MAR-17,,104139,M52,EDI,2023/04/04 00:00:00+00,122,3,0,N,,2017/03/01 00:00:00+00, ,,,,,,,,,,2017/03/01 00:00:00+00,0
81388,651625,SGL-1109,12TH AVE NE AND NE CAMPUS WB PY                                                                                                                                                                                                                                ,2023/06/01 00:00:00+00, ,,INSVC,DISTRICT4, ,N,74,,1,27139,23262,FULL, ,2016/07/24 00:00:00+00,ROSSEEC,2016/05/24 07:59:53+00,SDOT,,2,, ,NONE,,N,N,LEDCD,NAV-EN2,8,2017/03/01 00:00:00+00,10,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-TYPE2,FIBER,TIME-BASE,MMU2-16LEi,EMER,,SDOT,Brooklyn/Campus Pkwy SWC in Service Disconnect,N,10,3S12RYG,N,N,2023/04/04 00:00:00+00,RACK, ,34,,E2279242,3.57b OS-9,01-MAR-17,,104139,M52,EDI,2023/04/04 00:00:00+00,122,3,0,N,,2017/03/01 00:00:00+00, ,,,,,,,,,,2017/03/01 00:00:00+00,0
81389,652288,SGL-1110,23RD AVE AND E COLUMBIA ST                                                                                                                                                                                                                                     ,2023/04/11 00:00:00+00, ,,INSVC,DISTRICT3, ,N,74,,1,30052,41312,SEMI, ,2016/06/13 00:00:00+00,ROSSEEC,2016/06/06 12:52:57+00,SDOT,,1,, ,NONE,,N,Y,LEDCD,"NAV-EN2, BULLDOG","4, 2",2016/09/13 00:00:00+00,4,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,6TS2,FIBER,TACTIS,MMU2-16LEi,EMER,, ,NWC Service Box next to Cabinet,N,4,3S12RYG,N,N,2023/03/21 00:00:00+00,RACK, ,Linux,,151111620,3.55d Linux,13-SEP-16,,146303,M60,EDI,2023/03/21 00:00:00+00,122,2,2,N,,, ,,,,,,,,,,2016/09/13 00:00:00+00,0
81390,652289,SGL-1111,23RD AVE AND E PINE ST                                                                                                                                                                                                                                         ,2023/01/04 00:00:00+00, ,,INSVC,DISTRICT3, ,N,74,,1,29999,41122,SEMI, ,2016/06/13 00:00:00+00,ROSSEEC,2016/06/06 12:55:15+00,SDOT,,1,, ,NONE,,N,N,LEDCD,"NAV-EN2, BULLDOG, NAV-EN2","4, 2, 0",2017/01/12 00:00:00+00,4,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,6TS2,FIBER,TACTIS,MMU-16LEip,721,,CONTRACT,NWC Service Box adjacent to the signal cabinet,N,4,3S12RYG,N,N,2022/04/26 00:00:00+00,RACK, ,Linux,,E2047366,3.55d Linux,12-JAN-17,,146304,M60,EDI,2022/04/26 00:00:00+00,122,2,0,N,,2017/01/12 00:00:00+00, ,,,,,,,,,,2017/01/12 00:00:00+00,0
81391,654841,SGL-1112,WESTLAKE AVE N AND WESTLAKE EAST RDWY AVE N                                                                                                                                                                                                                    ,2023/01/04 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,653563,82089,FULL, ,2016/08/10 00:00:00+00,ROSSEEC,2016/07/08 12:56:21+00,SDOT,,1,, , ,,N,N,LEDCD,NAV-2W-PPB,2,2016/10/20 00:00:00+00,2,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-TYPE2, ,TIME-BASE,MMU2-16LEi,,,CONTRACT,NWC Service Box next to signal cabinet,N,6,3S12RYG,N,N,2022/03/10 00:00:00+00,RACK, ,Linux,,E1863790,3.57b Linux,20-OCT-16,,150176,M60,EDI,2022/03/10 00:00:00+00,121,2,3,N,,2016/10/20 00:00:00+00, ,,,,,,,,,,2016/10/20 00:00:00+00,0
81392,662682,SGL-1113,TROLL AVE N AND N 34TH ST                                                                                                                                                                                                                                      ,2023/05/02 00:00:00+00,EXCELLENT,,INSVC,DISTRICT6, ,N,74,,1,27043,22739,SEMI, ,2017/02/01 00:00:00+00,ROSSEEC,2016/09/26 12:20:01+00,SDOT,2019/01/01 00:00:00+00,1,, ,NONE,,N,N,LEDCD,NAV-EN2,4,2017/09/09 00:00:00+00,8,,Y,,N,Y,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ1, ,TIME-BASE,MMU2-16LEi,,,SDOT,NEC METER BOX NEXT TO CABINET (METERED),N,8,3S12RYG,N,N,2023/04/12 00:00:00+00,RACK, ,,,E1862677,"3.57b, 3.57b","11-SEP-17, 21-JUL-21",21-JUL-21,"15313, 153313","M60, M60",EDI,2023/04/12 00:00:00+00,122,3,5,N,,, ,,,,,,,,,,2017/09/09 00:00:00+00,0
81393,670414,SGL-1114,2ND AVE AND CLAY ST                                                                                                                                                                                                                                            ,2023/01/04 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,29667,39522,PRE, ,2017/05/17 00:00:00+00,ROSSEEC,2017/03/14 12:35:41+00,SDOT,,1,, ,NONE,,N,N,LEDCD,,,2018/01/16 00:00:00+00,8,,Y,,N,Y,N,N,N,N,N,N,,,,,N,N,N,3TS2-Type1,FIBER,TACTIS,MMU2-16LEi,EMER,,CONTRACT,NE Corner Meter Box,N,"4, 2, 2","3S12RYG, 3SBike 8"", 3SBike 4""",N,N,2022/01/27 00:00:00+00,RACK, ,Linux,,E2218635,"3.57b Linux, 3.57b Linux","16-JAN-18, 13-SEP-18",13-SEP-18,"154311, 150349","M60, M60",EDI,2022/01/27 00:00:00+00,127,3,0,N,,2018/01/16 00:00:00+00, ,,,,,,,,,,,0
81394,670415,SGL-1115,2ND AVE AND CEDAR ST                                                                                                                                                                                                                                           ,2023/10/30 00:00:00+00, ,,INSVC,DISTRICT7, ,N,74,,1,29676,39531,PRE, ,2017/04/19 00:00:00+00,ROSSEEC,2017/03/14 12:36:25+00,SDOT,,1,, ,NONE,,N,N,LEDCD,NAV-2W-PPB,8,2018/01/09 00:00:00+00,8,,Y,,N,Y,N,N,N,N,N,N,,,,,N,N,N,3TS2-Type1,FIBER,TACTIS,MMU2-16LEi,EMER,,CONTRACT,NWC Service Box next to signal cabinet,N,"6, 1, 2, 2","3S12RYG, 3S12RYGARW, 3SBike 8"", 3SBike 4""",N,N,2022/01/27 00:00:00+00,RACK, ,Linux,,121206762,"3.57b Linux, 3.57b Linux, 3.57b Linux","09-JAN-18, 08-JUL-22, 17-OCT-23","08-JUL-22, 17-OCT-23","154388, 159940, 177730","M60, M60, M60",EDI,2022/01/27 00:00:00+00,129,2,3,N,,2018/01/09 00:00:00+00, ,,,,,,,,,,2018/01/09 00:00:00+00,0
